family,noise_ratio,samples_per_client,num_clients,balance_profile,role_profile,seed,method,exact_recovery,term_precision,term_recall,test_nmse,train_mse,deviation_tp,deviation_fp,deviation_fn,deviation_precision,deviation_recall,all_true_deviations_recovered,spurious_deviation_accepted,runtime_seconds,communication_bytes,discovered_terms,accepted_deviations,anchor_structure,ordinary_anchor_structure,quarantined_anchor_exceptions,recertified_anchor_exceptions,removed_anchor_exceptions,final_structure,bank_terms,candidate_deviations,role_proposed_candidates,ordinary_anchor_violation_count,quarantine_integrity_violation_count,role_integrity_violation_count,source_qualification_violation_count,pair_invariant_violation_count,client_consensus_violation_count,diagnostics_json,source_diagnostics_json,expression,stop_reason
trig_role_v10,0.1,100,8,balanced,quarter,28102,scsv-aqcc-v10-split-veto,1.0,1.0,1.0,9.290749198642191e-05,0.028006411177171942,1,0,0,1.0,1.0,1.0,0.0,5.233181484999932,9836825,I(x2>0.90)*cos(x2);cos(x2);x1;x3^2,I(x2>0.90)*cos(x2),1;x1;x3^2;cos(x2);I(x2>0.90)*cos(x2),1;x1;x3^2;cos(x2),I(x2>0.90)*cos(x2),I(x2>0.90)*cos(x2),,1;x1;x3^2;cos(x2);I(x2>0.90)*cos(x2),x1;cos(x2);x2;x3^2;I(x2>0.90)*cos(x2);cos(x1),I(x2>0.90)*cos(x2),,0,0,0,0,0,0,"[{""client_gains"":[7.4662151985886,4.182872422146943],""client_median_gain"":5.824543810367771,""client_positive_fraction"":1.0,""deviation_coefficient"":0.7333174512998536,""in_response_bank"":true,""occupancy_gap"":1.0,""outside_client_ids"":[""client-1"",""client-2"",""client-3"",""client-4"",""client-5"",""client-6""],""outside_mean_occupancy"":0.0,""pair_invariant"":true,""pooled_delta"":-1.9368463949999395,""positive_pre_ambiguity"":true,""probe_delta"":-1.9172839153965229,""probe_full_sse"":1.0365481687616835,""probe_outside_full_sse"":2.6094658373697968,""probe_outside_reduced_sse"":2.6094658373697968,""probe_outside_safe"":true,""probe_reduced_sse"":7.897555536099176,""probe_state"":""SUPPORTED"",""probe_support"":30,""quarantined"":true,""rejection_reason"":""ACCEPTED"",""role_admissible"":true,""role_client_ids"":[""client-7"",""client-8""],""role_mean_occupancy"":1.0,""role_proposed"":false,""selector_delta"":-1.8565038578871431,""selector_full_sse"":0.7760517204790922,""selector_outside_full_sse"":2.280738374021375,""selector_outside_reduced_sse"":2.280738374021375,""selector_outside_safe"":true,""selector_reduced_sse"":5.564131973877142,""selector_state"":""SUPPORTED"",""selector_support"":30,""source_coefficient"":0.8496515599639672,""source_in_core_anchor"":true,""source_qualified"":true,""source_term"":""cos(x2)"",""term"":""I(x2>0.90)*cos(x2)"",""was_anchor_exception"":true}]","[{""client_gains"":[],""client_median_gain"":1.0,""client_positive_fraction"":1.0,""invariant"":true,""pooled_delta"":-1.0,""probe_delta"":null,""probe_full_sse"":null,""probe_reduced_sse"":null,""probe_state"":""SUPPORTED"",""probe_support"":0,""qualified"":true,""selector_delta"":null,""selector_full_sse"":null,""selector_reduced_sse"":null,""selector_state"":""SUPPORTED"",""selector_support"":0,""source_coefficient"":0.8496515599642637,""source_in_bank"":true,""source_in_core_anchor"":true,""source_term"":""cos(x2)""}]",0.01422 + 0.583·x₁ + 0.6416·x₃² + 0.8523·cos(x₂) + 0.7299·1[x2>0.90]*cos(x2),"SCSV-AQCC v10; quarantine=1; split_veto=1; anchor=1,x1,x3^2,cos(x2),I(x2>0.90)*cos(x2); ordinary=1,x1,x3^2,cos(x2); quarantined=I(x2>0.90)*cos(x2); bank=x1,cos(x2),x2,x3^2,I(x2>0.90)*cos(x2),cos(x1); candidates=I(x2>0.90)*cos(x2); role_proposed=; accepted=I(x2>0.90)*cos(x2); removed_anchor=; added_sources=; source_ambiguity=0; global_ambiguity=0; final=1,x1,x3^2,cos(x2),I(x2>0.90)*cos(x2)"
trig_role_v10,0.1,100,8,balanced,quarter,28102,scsv-rcef-v9-style,1.0,1.0,1.0,9.290749198642191e-05,0.028006411177171942,1,0,0,1.0,1.0,1.0,0.0,5.196415228999967,9836825,I(x2>0.90)*cos(x2);cos(x2);x1;x3^2,,1;x1;x3^2;cos(x2);I(x2>0.90)*cos(x2),1;x1;x3^2;cos(x2),,,,1;x1;x3^2;cos(x2);I(x2>0.90)*cos(x2),x1;cos(x2);x2;x3^2;I(x2>0.90)*cos(x2);cos(x1),,,0,0,0,0,0,0,[],[],0.01422 + 0.583·x₁ + 0.6416·x₃² + 0.8523·cos(x₂) + 0.7299·1[x2>0.90]*cos(x2),"SCSV-RCEF v9; role_proposer=1; fusion=1; anchor=1,x1,x3^2,cos(x2),I(x2>0.90)*cos(x2); bank=x1,cos(x2),x2,x3^2,I(x2>0.90)*cos(x2),cos(x1); candidates=; role_proposed=; accepted=; added_sources=; source_ambiguity=0; global_ambiguity=0; final=1,x1,x3^2,cos(x2),I(x2>0.90)*cos(x2)"
trig_role_v10,0.1,100,8,balanced,quarter,28102,centralized-forward,1.0,1.0,1.0,9.290749198642344e-05,0.02800641117717195,1,0,0,1.0,1.0,1.0,0.0,0.029773038000030283,0,I(x2>0.90)*cos(x2);cos(x2);x1;x3^2,,,,,,,1;x3^2;x1;cos(x2);I(x2>0.90)*cos(x2),,,,0,0,0,0,0,0,[],[],0.01422 + 0.6416·x₃² + 0.583·x₁ + 0.8523·cos(x₂) + 0.7299·1[x2>0.90]*cos(x2),information criterion stopped
trig_role_v10,0.3,100,8,balanced,quarter,28102,scsv-aqcc-v10-full,0.0,0.8,1.0,0.0010024436242100218,0.2519079747072794,1,0,0,1.0,1.0,1.0,0.0,5.438082036999958,9992173,I(x2>0.90)*cos(x2);cos(x2);x1;x2;x3^2,I(x2>0.90)*cos(x2),1;x1;x2;x3^2;cos(x2),1;x1;x2;x3^2;cos(x2),,,,1;x1;x2;x3^2;cos(x2);I(x2>0.90)*cos(x2),x1;x3^2;x2;cos(x2);cos(x3);I(x2>0.90)*cos(x2);cos(x1),I(x2>0.90)*cos(x2),,0,0,0,0,0,0,"[{""client_gains"":[2.2726698509986676,-0.6971628072280183],""client_median_gain"":0.7877535218853247,""client_positive_fraction"":0.5,""deviation_coefficient"":0.35352867058793996,""in_response_bank"":true,""occupancy_gap"":1.0,""outside_client_ids"":[""client-1"",""client-2"",""client-3"",""client-4"",""client-5"",""client-6""],""outside_mean_occupancy"":0.0,""pair_invariant"":true,""pooled_delta"":-0.011979704739845179,""positive_pre_ambiguity"":true,""probe_delta"":-0.006785659312838407,""probe_full_sse"":10.19896416788179,""probe_outside_full_sse"":23.403622631425122,""probe_outside_reduced_sse"":23.403622631425122,""probe_outside_safe"":true,""probe_reduced_sse"":11.501127434348447,""probe_state"":""SUPPORTED"",""probe_support"":30,""quarantined"":false,""rejection_reason"":""ACCEPTED"",""role_admissible"":true,""role_client_ids"":[""client-7"",""client-8""],""role_mean_occupancy"":1.0,""role_proposed"":false,""selector_delta"":0.08231111661859479,""selector_full_sse"":8.663940304383985,""selector_outside_full_sse"":20.88244740199456,""selector_outside_reduced_sse"":20.88244740199456,""selector_outside_safe"":true,""selector_reduced_sse"":8.937284081687977,""selector_state"":""INCONCLUSIVE-DIRECTIONAL"",""selector_support"":30,""source_coefficient"":0.9490085483294302,""source_in_core_anchor"":true,""source_qualified"":true,""source_term"":""cos(x2)"",""term"":""I(x2>0.90)*cos(x2)"",""was_anchor_exception"":false}]","[{""client_gains"":[],""client_median_gain"":1.0,""client_positive_fraction"":1.0,""invariant"":true,""pooled_delta"":-1.0,""probe_delta"":null,""probe_full_sse"":null,""probe_reduced_sse"":null,""probe_state"":""SUPPORTED"",""probe_support"":0,""qualified"":true,""selector_delta"":null,""selector_full_sse"":null,""selector_reduced_sse"":null,""selector_state"":""SUPPORTED"",""selector_support"":0,""source_coefficient"":1.011472822669323,""source_in_bank"":true,""source_in_core_anchor"":true,""source_term"":""cos(x2)""}]",0.05249 + 0.5891·x₁ + 0.01072·x₂ + 0.6447·x₃² + 0.8231·cos(x₂) + 0.8426·1[x2>0.90]*cos(x2),"SCSV-AQCC v10; quarantine=1; split_veto=0; anchor=1,x1,x2,x3^2,cos(x2); ordinary=1,x1,x2,x3^2,cos(x2); quarantined=; bank=x1,x3^2,x2,cos(x2),cos(x3),I(x2>0.90)*cos(x2),cos(x1); candidates=I(x2>0.90)*cos(x2); role_proposed=; accepted=I(x2>0.90)*cos(x2); removed_anchor=; added_sources=; source_ambiguity=0; global_ambiguity=0; final=1,x1,x2,x3^2,cos(x2),I(x2>0.90)*cos(x2)"
trig_role_v10,0.3,100,8,balanced,quarter,28102,scsv-v6-anchor,0.0,0.75,0.75,0.006698643100433911,0.2731601313699441,0,0,1,0.0,0.0,0.0,0.0,5.429508546000079,9935150,cos(x2);x1;x2;x3^2,,,,,,,1;x1;x2;x3^2;cos(x2),,,,0,0,0,0,0,0,[],[],-0.07419 + 0.5921·x₁ - 0.08469·x₂ + 0.647·x₃² + 1.016·cos(x₂),"SCSV-Cert v6; score=1; bank=x1,x3^2,x2,cos(x2),cos(x3),I(x2>0.90)*cos(x2),cos(x1); selector=1,x1,x2,x3^2,cos(x2); probe_certified=0; sets=120; diagnostics=[{""best_swap_gain"":110.76293024130624,""best_swap_rival"":""cos(x1)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4"",""client-5"",""client-6"",""client-7"",""client-8""],""kind"":""core"",""loco_min_necessity_gain"":88.8073799026462,""loco_min_swap_gain"":87.58501433147242,""necessity_gain"":112.22916720418802,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""x1""},{""best_swap_gain"":3.1512671088711457,""best_swap_rival"":""cos(x1)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4"",""client-5"",""client-6"",""client-7"",""client-8""],""kind"":""core"",""loco_min_necessity_gain"":1.1295216079585515,""loco_min_swap_gain"":0.951547124775928,""necessity_gain"":3.402070657654754,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""x2""},{""best_swap_gain"":0.974446952157102,""best_swap_rival"":""cos(x3)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4"",""client-5"",""client-6"",""client-7"",""client-8""],""kind"":""core"",""loco_min_necessity_gain"":97.03050109089435,""loco_min_swap_gain"":-0.7194782574802687,""necessity_gain"":126.45613848130373,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":false,""reason"":""surrogate one-swap falsification failed"",""swap_passed"":false,""term"":""x3^2""},{""best_swap_gain"":73.57723944048911,""best_swap_rival"":""cos(x1)"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4"",""client-5"",""client-6"",""client-7"",""client-8""],""kind"":""core"",""loco_min_necessity_gain"":53.20372198149629,""loco_min_swap_gain"":53.7172699596135,""necessity_gain"":73.26607771521316,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""cos(x2)""}]"
trig_role_v10,0.3,100,8,balanced,quarter,28102,scsv-aqcc-v10-no-quarantine,0.0,0.8,1.0,0.0010024436242100218,0.2519079747072794,1,0,0,1.0,1.0,1.0,0.0,5.433592964000127,9992173,I(x2>0.90)*cos(x2);cos(x2);x1;x2;x3^2,I(x2>0.90)*cos(x2),1;x1;x2;x3^2;cos(x2),1;x1;x2;x3^2;cos(x2),,,,1;x1;x2;x3^2;cos(x2);I(x2>0.90)*cos(x2),x1;x3^2;x2;cos(x2);cos(x3);I(x2>0.90)*cos(x2);cos(x1),I(x2>0.90)*cos(x2),,0,0,0,0,0,0,"[{""client_gains"":[2.2726698509986676,-0.6971628072280183],""client_median_gain"":0.7877535218853247,""client_positive_fraction"":0.5,""deviation_coefficient"":0.35352867058793996,""in_response_bank"":true,""occupancy_gap"":1.0,""outside_client_ids"":[""client-1"",""client-2"",""client-3"",""client-4"",""client-5"",""client-6""],""outside_mean_occupancy"":0.0,""pair_invariant"":true,""pooled_delta"":-0.011979704739845179,""positive_pre_ambiguity"":true,""probe_delta"":-0.006785659312838407,""probe_full_sse"":10.19896416788179,""probe_outside_full_sse"":23.403622631425122,""probe_outside_reduced_sse"":23.403622631425122,""probe_outside_safe"":true,""probe_reduced_sse"":11.501127434348447,""probe_state"":""SUPPORTED"",""probe_support"":30,""quarantined"":false,""rejection_reason"":""ACCEPTED"",""role_admissible"":true,""role_client_ids"":[""client-7"",""client-8""],""role_mean_occupancy"":1.0,""role_proposed"":false,""selector_delta"":0.08231111661859479,""selector_full_sse"":8.663940304383985,""selector_outside_full_sse"":20.88244740199456,""selector_outside_reduced_sse"":20.88244740199456,""selector_outside_safe"":true,""selector_reduced_sse"":8.937284081687977,""selector_state"":""INCONCLUSIVE-DIRECTIONAL"",""selector_support"":30,""source_coefficient"":0.9490085483294302,""source_in_core_anchor"":true,""source_qualified"":true,""source_term"":""cos(x2)"",""term"":""I(x2>0.90)*cos(x2)"",""was_anchor_exception"":false}]","[{""client_gains"":[],""client_median_gain"":1.0,""client_positive_fraction"":1.0,""invariant"":true,""pooled_delta"":-1.0,""probe_delta"":null,""probe_full_sse"":null,""probe_reduced_sse"":null,""probe_state"":""SUPPORTED"",""probe_support"":0,""qualified"":true,""selector_delta"":null,""selector_full_sse"":null,""selector_reduced_sse"":null,""selector_state"":""SUPPORTED"",""selector_support"":0,""source_coefficient"":1.011472822669323,""source_in_bank"":true,""source_in_core_anchor"":true,""source_term"":""cos(x2)""}]",0.05249 + 0.5891·x₁ + 0.01072·x₂ + 0.6447·x₃² + 0.8231·cos(x₂) + 0.8426·1[x2>0.90]*cos(x2),"SCSV-AQCC v10; quarantine=0; split_veto=0; anchor=1,x1,x2,x3^2,cos(x2); ordinary=1,x1,x2,x3^2,cos(x2); quarantined=; bank=x1,x3^2,x2,cos(x2),cos(x3),I(x2>0.90)*cos(x2),cos(x1); candidates=I(x2>0.90)*cos(x2); role_proposed=; accepted=I(x2>0.90)*cos(x2); removed_anchor=; added_sources=; source_ambiguity=0; global_ambiguity=0; final=1,x1,x2,x3^2,cos(x2),I(x2>0.90)*cos(x2)"
trig_role_v10,0.3,100,8,balanced,quarter,28102,scsv-aqcc-v10-split-veto,0.0,0.8,1.0,0.0010024436242100218,0.2519079747072794,1,0,0,1.0,1.0,1.0,0.0,5.43273311400003,9992173,I(x2>0.90)*cos(x2);cos(x2);x1;x2;x3^2,I(x2>0.90)*cos(x2),1;x1;x2;x3^2;cos(x2),1;x1;x2;x3^2;cos(x2),,,,1;x1;x2;x3^2;cos(x2);I(x2>0.90)*cos(x2),x1;x3^2;x2;cos(x2);cos(x3);I(x2>0.90)*cos(x2);cos(x1),I(x2>0.90)*cos(x2),,0,0,0,0,0,0,"[{""client_gains"":[2.2726698509986676,-0.6971628072280183],""client_median_gain"":0.7877535218853247,""client_positive_fraction"":0.5,""deviation_coefficient"":0.35352867058793996,""in_response_bank"":true,""occupancy_gap"":1.0,""outside_client_ids"":[""client-1"",""client-2"",""client-3"",""client-4"",""client-5"",""client-6""],""outside_mean_occupancy"":0.0,""pair_invariant"":true,""pooled_delta"":-0.011979704739845179,""positive_pre_ambiguity"":true,""probe_delta"":-0.006785659312838407,""probe_full_sse"":10.19896416788179,""probe_outside_full_sse"":23.403622631425122,""probe_outside_reduced_sse"":23.403622631425122,""probe_outside_safe"":true,""probe_reduced_sse"":11.501127434348447,""probe_state"":""SUPPORTED"",""probe_support"":30,""quarantined"":false,""rejection_reason"":""ACCEPTED"",""role_admissible"":true,""role_client_ids"":[""client-7"",""client-8""],""role_mean_occupancy"":1.0,""role_proposed"":false,""selector_delta"":0.08231111661859479,""selector_full_sse"":8.663940304383985,""selector_outside_full_sse"":20.88244740199456,""selector_outside_reduced_sse"":20.88244740199456,""selector_outside_safe"":true,""selector_reduced_sse"":8.937284081687977,""selector_state"":""INCONCLUSIVE-DIRECTIONAL"",""selector_support"":30,""source_coefficient"":0.9490085483294302,""source_in_core_anchor"":true,""source_qualified"":true,""source_term"":""cos(x2)"",""term"":""I(x2>0.90)*cos(x2)"",""was_anchor_exception"":false}]","[{""client_gains"":[],""client_median_gain"":1.0,""client_positive_fraction"":1.0,""invariant"":true,""pooled_delta"":-1.0,""probe_delta"":null,""probe_full_sse"":null,""probe_reduced_sse"":null,""probe_state"":""SUPPORTED"",""probe_support"":0,""qualified"":true,""selector_delta"":null,""selector_full_sse"":null,""selector_reduced_sse"":null,""selector_state"":""SUPPORTED"",""selector_support"":0,""source_coefficient"":1.011472822669323,""source_in_bank"":true,""source_in_core_anchor"":true,""source_term"":""cos(x2)""}]",0.05249 + 0.5891·x₁ + 0.01072·x₂ + 0.6447·x₃² + 0.8231·cos(x₂) + 0.8426·1[x2>0.90]*cos(x2),"SCSV-AQCC v10; quarantine=1; split_veto=1; anchor=1,x1,x2,x3^2,cos(x2); ordinary=1,x1,x2,x3^2,cos(x2); quarantined=; bank=x1,x3^2,x2,cos(x2),cos(x3),I(x2>0.90)*cos(x2),cos(x1); candidates=I(x2>0.90)*cos(x2); role_proposed=; accepted=I(x2>0.90)*cos(x2); removed_anchor=; added_sources=; source_ambiguity=0; global_ambiguity=0; final=1,x1,x2,x3^2,cos(x2),I(x2>0.90)*cos(x2)"
trig_role_v10,0.3,100,8,balanced,quarter,28102,scsv-rcef-v9-style,0.0,0.8,1.0,0.0010024436242100218,0.2519079747072794,1,0,0,1.0,1.0,1.0,0.0,5.441964641999903,9992173,I(x2>0.90)*cos(x2);cos(x2);x1;x2;x3^2,I(x2>0.90)*cos(x2),1;x1;x2;x3^2;cos(x2),1;x1;x2;x3^2;cos(x2),,,,1;x1;x2;x3^2;cos(x2);I(x2>0.90)*cos(x2),x1;x3^2;x2;cos(x2);cos(x3);I(x2>0.90)*cos(x2);cos(x1),I(x2>0.90)*cos(x2),,0,0,0,0,0,0,"[{""deviation_coefficient"":0.35352867058793996,""in_response_bank"":true,""occupancy_gap"":1.0,""outside_client_ids"":[""client-1"",""client-2"",""client-3"",""client-4"",""client-5"",""client-6""],""outside_mean_occupancy"":0.0,""pair_invariant"":true,""pooled_delta"":-0.011979704739845179,""positive_pre_ambiguity"":true,""probe_delta"":-0.006785659312838407,""probe_full_sse"":10.19896416788179,""probe_outside_full_sse"":23.403622631425122,""probe_outside_reduced_sse"":23.403622631425122,""probe_outside_safe"":true,""probe_reduced_sse"":11.501127434348447,""probe_state"":""SUPPORTED"",""probe_support"":30,""rejection_reason"":""ACCEPTED"",""role_admissible"":true,""role_client_ids"":[""client-7"",""client-8""],""role_mean_occupancy"":1.0,""role_proposed"":false,""selector_delta"":0.08231111661859479,""selector_full_sse"":8.663940304383985,""selector_outside_full_sse"":20.88244740199456,""selector_outside_reduced_sse"":20.88244740199456,""selector_outside_safe"":true,""selector_reduced_sse"":8.937284081687977,""selector_state"":""INCONCLUSIVE-DIRECTIONAL"",""selector_support"":30,""source_coefficient"":0.9490085483294302,""source_in_anchor"":true,""source_qualified"":true,""source_term"":""cos(x2)"",""term"":""I(x2>0.90)*cos(x2)""}]","[{""invariant"":true,""pooled_delta"":-1.0,""probe_delta"":null,""probe_full_sse"":null,""probe_reduced_sse"":null,""probe_state"":""SUPPORTED"",""probe_support"":0,""qualified"":true,""selector_delta"":null,""selector_full_sse"":null,""selector_reduced_sse"":null,""selector_state"":""SUPPORTED"",""selector_support"":0,""source_coefficient"":1.011472822669323,""source_in_anchor"":true,""source_in_bank"":true,""source_term"":""cos(x2)""}]",0.05249 + 0.5891·x₁ + 0.01072·x₂ + 0.6447·x₃² + 0.8231·cos(x₂) + 0.8426·1[x2>0.90]*cos(x2),"SCSV-RCEF v9; role_proposer=1; fusion=1; anchor=1,x1,x2,x3^2,cos(x2); bank=x1,x3^2,x2,cos(x2),cos(x3),I(x2>0.90)*cos(x2),cos(x1); candidates=I(x2>0.90)*cos(x2); role_proposed=; accepted=I(x2>0.90)*cos(x2); added_sources=; source_ambiguity=0; global_ambiguity=0; final=1,x1,x2,x3^2,cos(x2),I(x2>0.90)*cos(x2)"
trig_role_v10,0.3,100,8,balanced,quarter,28102,centralized-forward,1.0,1.0,1.0,0.0008361674287545449,0.2520577005945474,1,0,0,1.0,1.0,1.0,0.0,0.02981596599988734,0,I(x2>0.90)*cos(x2);cos(x2);x1;x3^2,,,,,,,1;x3^2;x1;cos(x2);I(x2>0.90)*cos(x2),,,,0,0,0,0,0,0,[],[],0.04265 + 0.6448·x₃² + 0.5891·x₁ + 0.837·cos(x₂) + 0.7898·1[x2>0.90]*cos(x2),information criterion stopped
trig_role_v10,0.1,100,8,imbalanced,single,28102,scsv-aqcc-v10-full,1.0,1.0,1.0,7.532714545520054e-05,0.027786686606836367,1,0,0,1.0,1.0,1.0,0.0,5.118222337000134,9726588,I(x2>0.90)*cos(x2);cos(x2);x1;x3^2,I(x2>0.90)*cos(x2),1;x1;x3^2;cos(x2);I(x2>0.90)*cos(x2),1;x1;x3^2;cos(x2),I(x2>0.90)*cos(x2),I(x2>0.90)*cos(x2),,1;x1;x3^2;cos(x2);I(x2>0.90)*cos(x2),x2;cos(x2);x1;x3^2;I(x2>0.90)*cos(x2);sin(x1)*cos(x2),I(x2>0.90)*cos(x2),,0,0,0,0,0,0,"[{""client_gains"":[3.7251699771329925],""client_median_gain"":3.7251699771329925,""client_positive_fraction"":1.0,""deviation_coefficient"":0.7136178311900611,""in_response_bank"":true,""occupancy_gap"":1.0,""outside_client_ids"":[""client-1"",""client-2"",""client-3"",""client-4"",""client-5"",""client-6"",""client-7""],""outside_mean_occupancy"":0.0,""pair_invariant"":true,""pooled_delta"":-1.9155986979480135,""positive_pre_ambiguity"":true,""probe_delta"":-1.8639006227674835,""probe_full_sse"":0.41205216268809153,""probe_outside_full_sse"":3.2193522737123352,""probe_outside_reduced_sse"":3.2193522737123352,""probe_outside_safe"":true,""probe_reduced_sse"":3.304501972799894,""probe_state"":""SUPPORTED"",""probe_support"":11,""quarantined"":true,""rejection_reason"":""ACCEPTED"",""role_admissible"":true,""role_client_ids"":[""client-8""],""role_mean_occupancy"":1.0,""role_proposed"":false,""selector_delta"":-1.7605494136268713,""selector_full_sse"":0.13172936953906955,""selector_outside_full_sse"":2.840499850100713,""selector_outside_reduced_sse"":2.840499850100713,""selector_outside_safe"":true,""selector_reduced_sse"":0.9644495365602594,""selector_state"":""SUPPORTED"",""selector_support"":10,""source_coefficient"":0.847969107401526,""source_in_core_anchor"":true,""source_qualified"":true,""source_term"":""cos(x2)"",""term"":""I(x2>0.90)*cos(x2)"",""was_anchor_exception"":true}]","[{""client_gains"":[],""client_median_gain"":1.0,""client_positive_fraction"":1.0,""invariant"":true,""pooled_delta"":-1.0,""probe_delta"":null,""probe_full_sse"":null,""probe_reduced_sse"":null,""probe_state"":""SUPPORTED"",""probe_support"":0,""qualified"":true,""selector_delta"":null,""selector_full_sse"":null,""selector_reduced_sse"":null,""selector_state"":""SUPPORTED"",""selector_support"":0,""source_coefficient"":0.8479691074017821,""source_in_bank"":true,""source_in_core_anchor"":true,""source_term"":""cos(x2)""}]",0.02181 + 0.5842·x₁ + 0.6362·x₃² + 0.8598·cos(x₂) + 0.7084·1[x2>0.90]*cos(x2),"SCSV-AQCC v10; quarantine=1; split_veto=0; anchor=1,x1,x3^2,cos(x2),I(x2>0.90)*cos(x2); ordinary=1,x1,x3^2,cos(x2); quarantined=I(x2>0.90)*cos(x2); bank=x2,cos(x2),x1,x3^2,I(x2>0.90)*cos(x2),sin(x1)*cos(x2); candidates=I(x2>0.90)*cos(x2); role_proposed=; accepted=I(x2>0.90)*cos(x2); removed_anchor=; added_sources=; source_ambiguity=0; global_ambiguity=0; final=1,x1,x3^2,cos(x2),I(x2>0.90)*cos(x2)"
trig_role_v10,0.1,100,8,imbalanced,single,28102,scsv-v6-anchor,1.0,1.0,1.0,7.532714545520054e-05,0.027786686606836367,1,0,0,1.0,1.0,1.0,0.0,5.111193566000111,9685277,I(x2>0.90)*cos(x2);cos(x2);x1;x3^2,,,,,,,1;x1;x3^2;cos(x2);I(x2>0.90)*cos(x2),,,,0,0,0,0,0,0,[],[],0.02181 + 0.5842·x₁ + 0.6362·x₃² + 0.8598·cos(x₂) + 0.7084·1[x2>0.90]*cos(x2),"SCSV-Cert v6; score=1; bank=x2,cos(x2),x1,x3^2,I(x2>0.90)*cos(x2),sin(x1)*cos(x2); selector=1,x1,x3^2,cos(x2),I(x2>0.90)*cos(x2); probe_certified=0; sets=63; diagnostics=[{""best_swap_gain"":92.93913173424576,""best_swap_rival"":""x2"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4"",""client-5"",""client-6"",""client-7"",""client-8""],""kind"":""core"",""loco_min_necessity_gain"":76.69582821518462,""loco_min_swap_gain"":76.54380624034349,""necessity_gain"":93.12253114453424,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""x1""},{""best_swap_gain"":160.34120137286305,""best_swap_rival"":""x2"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4"",""client-5"",""client-6"",""client-7"",""client-8""],""kind"":""core"",""loco_min_necessity_gain"":132.59251839978504,""loco_min_swap_gain"":132.72728033131966,""necessity_gain"":160.08718111567185,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""x3^2""},{""best_swap_gain"":18.303524658075744,""best_swap_rival"":""x2"",""eligible_clients"":[""client-1"",""client-2"",""client-3"",""client-4"",""client-5"",""client-6"",""client-7"",""client-8""],""kind"":""core"",""loco_min_necessity_gain"":35.97728741723339,""loco_min_swap_gain"":8.052686075754316,""necessity_gain"":49.96484227311888,""necessity_passed"":true,""outside_nondegradation_passed"":true,""passed"":true,""reason"":""set-conditional structural verification passed"",""swap_passed"":true,""term"":""cos(x2)""},{""best_swap_gain"":null,""best_swap_rival"":null,""eligible_clients"":[""client-8""],""kind"":""exception"",""loco_min_necessity_gain"":null,""loco_min_swap_gain"":null,""necessity_gain"":2.23651234190816,""necessity_passed"":false,""outside_nondegradation_passed"":false,""passed"":false,""reason"":""conditional necessity failed"",""swap_passed"":true,""term"":""I(x2>0.90)*cos(x2)""}]"
trig_role_v10,0.1,100,8,imbalanced,single,28102,scsv-aqcc-v10-no-quarantine,1.0,1.0,1.0,7.532714545520054e-05,0.027786686606836367,1,0,0,1.0,1.0,1.0,0.0,5.123664750999978,9726588,I(x2>0.90)*cos(x2);cos(x2);x1;x3^2,,1;x1;x3^2;cos(x2);I(x2>0.90)*cos(x2),1;x1;x3^2;cos(x2),,,,1;x1;x3^2;cos(x2);I(x2>0.90)*cos(x2),x2;cos(x2);x1;x3^2;I(x2>0.90)*cos(x2);sin(x1)*cos(x2),,,0,0,0,0,0,0,[],[],0.02181 + 0.5842·x₁ + 0.6362·x₃² + 0.8598·cos(x₂) + 0.7084·1[x2>0.90]*cos(x2),"SCSV-AQCC v10; quarantine=0; split_veto=0; anchor=1,x1,x3^2,cos(x2),I(x2>0.90)*cos(x2); ordinary=1,x1,x3^2,cos(x2); quarantined=; bank=x2,cos(x2),x1,x3^2,I(x2>0.90)*cos(x2),sin(x1)*cos(x2); candidates=; role_proposed=; accepted=; removed_anchor=; added_sources=; source_ambiguity=0; global_ambiguity=0; final=1,x1,x3^2,cos(x2),I(x2>0.90)*cos(x2)"
