benchmark,scenario,noise_ratio,samples_per_client,num_clients,seed,method,exact_recovery,term_precision,term_recall,test_nmse,train_mse,spurious_accepted,exception_recovered,runtime_seconds,communication_bytes,search_evaluations,discovered_terms,expression,stop_reason
base,complementary,0.1,300,4,9007,centralized-residual-counterexample-gp,0.0,0.3333333333333333,0.3333333333333333,3.977140798029243e-05,0.08458360669347478,0.0,1.0,1.0729059069999494,0,1636,"expr:add(sin(x2),square(x3));expr:add(sin(x2),x1);x1",-0.009479 + 0.5099*(sin(x2)+(x3)^2) + 0.4835*(sin(x2)+x1) + 1.52*x1,generation budget reached
base,complementary,0.1,300,4,9008,fedfalsify-v05,1.0,1.0,1.0,2.452546224913532e-05,0.08657965009847257,0.0,1.0,0.5934205159999237,420570,5,sin(x2);x1;x3^2,0.003401 + 1.997·x₁ + 0.4932·x₃² + 1.006·sin(x₂),target federated MSE reached; no replacement passed the federated certificate
base,complementary,0.1,300,4,9008,centralized-tree-gp,0.0,0.25,0.3333333333333333,0.02459677780506858,0.21662277985071304,0.0,1.0,1.339571726999793,0,1580,"expr:add(cos(x1),sin(x1));expr:add(cos(x3),sin(x1));expr:add(sin(x2),x1);x1",1.082 + 0.2795*(cos(x1)+sin(x1)) - 1.105*(cos(x3)+sin(x1)) + 0.9881*(sin(x2)+x1) + 1.408*x1,generation budget reached
base,complementary,0.1,300,4,9008,federated-tree-gp-style,0.0,0.25,0.3333333333333333,0.024596777805068547,0.216622779850713,0.0,1.0,1.7355060600000343,629248,1580,"expr:add(cos(x1),sin(x1));expr:add(cos(x3),sin(x1));expr:add(sin(x2),x1);x1",1.082 + 0.2795*(cos(x1)+sin(x1)) - 1.105*(cos(x3)+sin(x1)) + 0.9881*(sin(x2)+x1) + 1.408*x1,generation budget reached
base,complementary,0.1,300,4,9008,centralized-residual-counterexample-gp,0.0,0.3333333333333333,0.3333333333333333,0.005386393988873072,0.12971058084598355,0.0,1.0,1.1434275799999796,0,1566,"expr:add(sin(x2),x1);expr:square(add(cos(x3),square(x3)));x1",0.1207 + 1.016*(sin(x2)+x1) + 0.1323*((cos(x3)+(x3)^2))^2 + 0.9805*x1,generation budget reached
base,complementary,0.1,300,4,9009,fedfalsify-v05,1.0,1.0,1.0,4.391219562543952e-05,0.08456168612916588,0.0,1.0,0.2992271860000528,237787,5,sin(x2);x1;x3^2,0.01264 + 1.989·x₁ + 0.5003·x₃² + 1.013·sin(x₂),target federated MSE reached; no replacement passed the federated certificate
base,complementary,0.1,300,4,9009,centralized-tree-gp,0.0,0.3333333333333333,0.3333333333333333,4.3912195658283706e-05,0.08456168612916587,0.0,1.0,0.8447200620000785,0,1600,"expr:add(sin(x2),square(x3));expr:add(sin(x2),x1);x1",0.01264 + 0.5003*(sin(x2)+(x3)^2) + 0.5128*(sin(x2)+x1) + 1.477*x1,generation budget reached
base,complementary,0.1,300,4,9009,federated-tree-gp-style,0.0,0.3333333333333333,0.3333333333333333,4.391219565830274e-05,0.08456168612916588,0.0,1.0,1.08562833100018,639168,1600,"expr:add(sin(x2),square(x3));expr:add(sin(x2),x1);x1",0.01264 + 0.5003*(sin(x2)+(x3)^2) + 0.5128*(sin(x2)+x1) + 1.477*x1,generation budget reached
base,complementary,0.1,300,4,9009,centralized-residual-counterexample-gp,0.0,0.25,0.3333333333333333,5.992808439108419e-05,0.08450565898812647,0.0,1.0,0.9007075259999056,0,1593,"expr:add(sin(x2),x1);expr:add(square(x2),square(x3));expr:add(square(x2),x1);x1",0.006213 + 1.014*(sin(x2)+x1) + 0.4999*((x2)^2+(x3)^2) - 0.4967*((x2)^2+x1) + 1.472*x1,generation budget reached
base,complementary,0.1,300,4,9010,fedfalsify-v05,1.0,1.0,1.0,1.6262203492785198e-05,0.08849378331375801,0.0,1.0,0.3055318960000477,237732,5,sin(x2);x1;x3^2,0.0171 + 2·x₁ + 0.4927·x₃² + 1.006·sin(x₂),target federated MSE reached; no replacement passed the federated certificate
base,complementary,0.1,300,4,9010,centralized-tree-gp,0.0,0.0,0.0,0.005014158794161785,0.12156278761480195,0.0,1.0,0.8674886080000306,0,1586,"expr:add(cos(x3),cos(x3));expr:add(sin(x1),x1);expr:add(sin(x2),x1);expr:sin(add(cos(x3),sin(x1)))",1.355 - 0.4799*(cos(x3)+cos(x3)) + 0.7774*(sin(x1)+x1) + 1.06*(sin(x2)+x1) - 0.6918*sin((cos(x3)+sin(x1))),generation budget reached
base,complementary,0.1,300,4,9010,federated-tree-gp-style,0.0,0.0,0.0,0.005014158794161754,0.12156278761480195,0.0,1.0,1.1989509939999152,644224,1586,"expr:add(cos(x3),cos(x3));expr:add(sin(x1),x1);expr:add(sin(x2),x1);expr:sin(add(cos(x3),sin(x1)))",1.355 - 0.4799*(cos(x3)+cos(x3)) + 0.7774*(sin(x1)+x1) + 1.06*(sin(x2)+x1) - 0.6918*sin((cos(x3)+sin(x1))),generation budget reached
base,complementary,0.1,300,4,9010,centralized-residual-counterexample-gp,0.0,0.0,0.0,0.005014158794161785,0.12156278761480195,0.0,1.0,0.9288006719998521,0,1582,"expr:add(cos(x3),cos(x3));expr:add(sin(x1),x1);expr:add(sin(x2),x1);expr:sin(add(cos(x3),sin(x1)))",1.355 - 0.4799*(cos(x3)+cos(x3)) + 0.7774*(sin(x1)+x1) + 1.06*(sin(x2)+x1) - 0.6918*sin((cos(x3)+sin(x1))),generation budget reached
base,spurious,0.03,300,4,9006,fedfalsify-v05,1.0,1.0,1.0,3.880674298661868e-06,0.007597557109540195,0.0,1.0,0.2998796570000195,238339,5,sin(x2);x1;x3^2,-0.005414 + 1.999·x₁ + 0.5035·x₃² + 0.9972·sin(x₂),target federated MSE reached; no replacement passed the federated certificate
base,spurious,0.03,300,4,9006,centralized-tree-gp,0.0,0.0,0.0,0.0002579710459622389,0.010241309599861768,0.0,1.0,0.7694213590000345,0,1517,"expr:add(sin(x1),x1);expr:add(sin(x2),x1);expr:add(square(x3),x1);expr:sin(add(sin(x1),sin(x2)))",-0.01202 + 0.259*(sin(x1)+x1) + 1.196*(sin(x2)+x1) + 0.5074*((x3)^2+x1) - 0.2887*sin((sin(x1)+sin(x2))),generation budget reached
base,spurious,0.03,300,4,9006,federated-tree-gp-style,0.0,0.0,0.0,0.00025797104596224975,0.01024130959986177,0.0,1.0,0.9944206999998642,561728,1517,"expr:add(sin(x1),x1);expr:add(sin(x2),x1);expr:add(square(x3),x1);expr:sin(add(sin(x1),sin(x2)))",-0.01202 + 0.259*(sin(x1)+x1) + 1.196*(sin(x2)+x1) + 0.5074*((x3)^2+x1) - 0.2887*sin((sin(x1)+sin(x2))),generation budget reached
base,spurious,0.03,300,4,9006,centralized-residual-counterexample-gp,0.0,0.0,0.0,4.426421276069827e-06,0.007594842386146657,0.0,1.0,0.8923444669999299,0,1563,"expr:add(sin(x1),sin(x2));expr:add(sin(x1),x1);expr:add(sin(x2),x1);expr:add(square(x3),x1)",-0.005312 - 0.2456*(sin(x1)+sin(x2)) + 0.2506*(sin(x1)+x1) + 1.243*(sin(x2)+x1) + 0.5035*((x3)^2+x1),generation budget reached
base,spurious,0.03,300,4,9007,fedfalsify-v05,0.0,0.75,1.0,2.1993242903339943e-05,0.007274884828038722,0.0,1.0,0.44925955200005774,238421,5,sin(x2);x1;x2;x3^2,0.005048 + 1.994·x₁ + 0.01087·x₂ + 0.4989·x₃² + 0.9837·sin(x₂),target federated MSE reached; no replacement passed the federated certificate
base,spurious,0.03,300,4,9007,centralized-tree-gp,0.0,0.3333333333333333,0.3333333333333333,5.607367012379312e-06,0.007352501777773489,0.0,1.0,1.3694449569998142,0,1620,"expr:add(sin(x2),square(x3));expr:add(sin(x2),x1);x1",0.004693 + 0.4987*(sin(x2)+(x3)^2) + 0.5035*(sin(x2)+x1) + 1.492*x1,generation budget reached
base,spurious,0.03,300,4,9007,federated-tree-gp-style,0.0,0.3333333333333333,0.3333333333333333,5.607367012379808e-06,0.007352501777773487,0.0,1.0,1.8007495309998376,669696,1620,"expr:add(sin(x2),square(x3));expr:add(sin(x2),x1);x1",0.004693 + 0.4987*(sin(x2)+(x3)^2) + 0.5035*(sin(x2)+x1) + 1.492*x1,generation budget reached
base,spurious,0.03,300,4,9007,centralized-residual-counterexample-gp,0.0,0.3333333333333333,0.3333333333333333,5.607367012379312e-06,0.007352501777773489,0.0,1.0,1.3588339400000677,0,1586,"expr:add(sin(x2),square(x3));expr:add(sin(x2),x1);x1",0.004693 + 0.4987*(sin(x2)+(x3)^2) + 0.5035*(sin(x2)+x1) + 1.492*x1,generation budget reached
base,spurious,0.03,300,4,9008,fedfalsify-v05,1.0,1.0,1.0,1.0221895106611302e-06,0.007625910772430166,0.0,1.0,0.2832318270000087,238379,5,sin(x2);x1;x3^2,-0.001505 + 1.998·x₁ + 0.5008·x₃² + 1.001·sin(x₂),target federated MSE reached; no replacement passed the federated certificate
base,spurious,0.03,300,4,9008,centralized-tree-gp,0.0,0.6666666666666666,0.6666666666666666,1.0221895089634549e-06,0.007625910772430163,0.0,1.0,0.8612934500001757,0,1619,"expr:add(sin(x2),x1);x1;x3^2",-0.001505 + 1.001*(sin(x2)+x1) + 0.5008*(x3*x3) + 0.997*x1,generation budget reached
base,spurious,0.03,300,4,9008,federated-tree-gp-style,0.0,0.6666666666666666,0.6666666666666666,1.022189508964833e-06,0.007625910772430166,0.0,1.0,1.1743613280000318,649408,1619,"expr:add(sin(x2),x1);x1;x3^2",-0.001505 + 1.001*(sin(x2)+x1) + 0.5008*(x3*x3) + 0.997*x1,generation budget reached
base,spurious,0.03,300,4,9008,centralized-residual-counterexample-gp,0.0,0.0,0.0,0.008031804146755325,0.03896362267680135,0.0,1.0,0.9310031119998712,0,1598,"expr:add(sin(x2),x1);expr:add(x1,x1);expr:cos(add(cos(x3),square(x3)));expr:square(add(cos(x1),square(x3)))",0.3373 + 0.9999*(sin(x2)+x1) + 0.4963*(x1+x1) - 0.5389*cos((cos(x3)+(x3)^2)) + 0.06248*((cos(x1)+(x3)^2))^2,generation budget reached
base,spurious,0.03,300,4,9009,fedfalsify-v05,1.0,1.0,1.0,2.3038585313356395e-06,0.007197385122889557,0.0,1.0,0.29318900100020073,238527,5,sin(x2);x1;x3^2,0.0003451 + 1.999·x₁ + 0.4993·x₃² + 0.9934·sin(x₂),target federated MSE reached; no replacement passed the federated certificate
base,spurious,0.03,300,4,9009,centralized-tree-gp,0.0,0.3333333333333333,0.3333333333333333,2.3038585225921495e-06,0.007197385122889557,0.0,1.0,0.8531510370000888,0,1583,"expr:add(sin(x2),x1);expr:add(square(x3),x1);x1",0.0003451 + 0.9934*(sin(x2)+x1) + 0.4993*((x3)^2+x1) + 0.5059*x1,generation budget reached
base,spurious,0.03,300,4,9009,federated-tree-gp-style,0.0,0.3333333333333333,0.3333333333333333,2.3038585225912766e-06,0.007197385122889555,0.0,1.0,1.1240246819997992,632832,1583,"expr:add(sin(x2),x1);expr:add(square(x3),x1);x1",0.0003451 + 0.9934*(sin(x2)+x1) + 0.4993*((x3)^2+x1) + 0.5059*x1,generation budget reached
base,spurious,0.03,300,4,9009,centralized-residual-counterexample-gp,0.0,0.3333333333333333,0.3333333333333333,2.3038585225921495e-06,0.007197385122889557,0.0,1.0,0.944730644999936,0,1616,"expr:add(sin(x2),x1);expr:add(square(x3),x1);x1",0.0003451 + 0.9934*(sin(x2)+x1) + 0.4993*((x3)^2+x1) + 0.5059*x1,generation budget reached
base,spurious,0.03,300,4,9010,fedfalsify-v05,1.0,1.0,1.0,1.504837124657331e-06,0.008498882849003476,0.0,1.0,0.3123395679999703,238650,5,sin(x2);x1;x3^2,0.004904 + 2.001·x₁ + 0.4993·x₃² + 1.003·sin(x₂),target federated MSE reached; no replacement passed the federated certificate
base,spurious,0.03,300,4,9010,centralized-tree-gp,0.0,0.25,0.3333333333333333,0.0014316282684523906,0.017256316225509147,0.0,1.0,0.8451360679998743,0,1591,"expr:add(cos(x3),cos(x3));expr:add(sin(x1),square(x3));expr:add(x1,x1);sin(x2)",0.9324 - 0.4937*(cos(x3)+cos(x3)) + 0.1575*(sin(x1)+(x3)^2) + 0.9621*(x1+x1) + 1.007*sin(x2),generation budget reached
base,spurious,0.03,300,4,9010,federated-tree-gp-style,0.0,0.25,0.3333333333333333,0.001431628268452387,0.01725631622550915,0.0,1.0,1.0958683920000567,643008,1591,"expr:add(cos(x3),cos(x3));expr:add(sin(x1),square(x3));expr:add(x1,x1);sin(x2)",0.9324 - 0.4937*(cos(x3)+cos(x3)) + 0.1575*(sin(x1)+(x3)^2) + 0.9621*(x1+x1) + 1.007*sin(x2),generation budget reached
base,spurious,0.03,300,4,9010,centralized-residual-counterexample-gp,0.0,0.25,0.3333333333333333,0.0017911376335628996,0.01998247170664176,0.0,1.0,0.8426488590000645,0,1555,"expr:add(cos(x3),cos(x3));expr:add(sin(x2),square(x3));expr:add(square(x3),x2);x1",-1.191 + 0.6368*(cos(x3)+cos(x3)) + 0.9184*(sin(x2)+(x3)^2) + 0.02134*((x3)^2+x2) + 2.006*x1,generation budget reached
base,spurious,0.1,300,4,9006,fedfalsify-v05,1.0,1.0,1.0,4.3118603315729545e-05,0.0844173012171133,0.0,1.0,0.3835720520000905,237748,5,sin(x2);x1;x3^2,-0.01805 + 1.998·x₁ + 0.5116·x₃² + 0.9907·sin(x₂),target federated MSE reached; no replacement passed the federated certificate
base,spurious,0.1,300,4,9006,centralized-tree-gp,0.0,0.3333333333333333,0.3333333333333333,4.311860332047011e-05,0.0844173012171133,0.0,1.0,1.2819671439999638,0,1572,"expr:add(sin(x2),x1);expr:add(square(x3),x1);x1",-0.01805 + 0.9907*(sin(x2)+x1) + 0.5116*((x3)^2+x1) + 0.4959*x1,generation budget reached
base,spurious,0.1,300,4,9006,federated-tree-gp-style,0.0,0.3333333333333333,0.3333333333333333,4.3118603320465557e-05,0.0844173012171133,0.0,1.0,1.6527015229999051,582848,1572,"expr:add(sin(x2),x1);expr:add(square(x3),x1);x1",-0.01805 + 0.9907*(sin(x2)+x1) + 0.5116*((x3)^2+x1) + 0.4959*x1,generation budget reached
base,spurious,0.1,300,4,9006,centralized-residual-counterexample-gp,0.0,0.0,0.0,4.3118603314165644e-05,0.0844173012171133,0.0,1.0,1.3903522820000944,0,1544,"expr:add(sin(x2),x1);expr:add(square(x3),x1);expr:add(x1,x1)",-0.01805 + 0.9907*(sin(x2)+x1) + 0.5116*((x3)^2+x1) + 0.248*(x1+x1),generation budget reached
base,spurious,0.1,300,4,9007,fedfalsify-v05,0.0,0.75,1.0,0.00024436936496226134,0.0808320536448747,0.0,1.0,0.3665642560001743,237755,5,sin(x2);x1;x2;x3^2,0.01683 + 1.981·x₁ + 0.03622·x₂ + 0.4964·x₃² + 0.9456·sin(x₂),target federated MSE reached; no replacement passed the federated certificate
base,spurious,0.1,300,4,9007,centralized-tree-gp,0.0,0.3333333333333333,0.3333333333333333,6.230407763977901e-05,0.0816944641974832,0.0,1.0,0.8212739699999929,0,1531,"expr:add(sin(x2),x1);expr:add(x1,x1);x3^2",0.01564 + 1.007*(sin(x2)+x1) + 0.4888*(x1+x1) + 0.4956*(x3*x3),generation budget reached
base,spurious,0.1,300,4,9007,federated-tree-gp-style,0.0,0.3333333333333333,0.3333333333333333,6.230407763977036e-05,0.0816944641974832,0.0,1.0,1.0502000859999043,577600,1531,"expr:add(sin(x2),x1);expr:add(x1,x1);x3^2",0.01564 + 1.007*(sin(x2)+x1) + 0.4888*(x1+x1) + 0.4956*(x3*x3),generation budget reached
base,spurious,0.1,300,4,9007,centralized-residual-counterexample-gp,0.0,0.3333333333333333,0.3333333333333333,6.230407763977901e-05,0.0816944641974832,0.0,1.0,0.8632549110000127,0,1524,"expr:add(sin(x2),x1);expr:add(x1,x1);x3^2",0.01564 + 1.007*(sin(x2)+x1) + 0.4888*(x1+x1) + 0.4956*(x3*x3),generation budget reached
base,spurious,0.1,300,4,9008,fedfalsify-v05,1.0,1.0,1.0,1.1357661191727232e-05,0.08473234191589071,0.0,1.0,0.31777850399998897,237842,5,sin(x2);x1;x3^2,-0.005018 + 1.994·x₁ + 0.5027·x₃² + 1.004·sin(x₂),target federated MSE reached; no replacement passed the federated certificate
base,spurious,0.1,300,4,9008,centralized-tree-gp,0.0,0.25,0.3333333333333333,0.0022256715950170645,0.0978905491428254,0.0,1.0,0.9058607169999959,0,1588,"expr:add(cos(x3),sin(x1));expr:add(sin(x1),x1);expr:add(x1,x1);sin(x2)",1.352 - 1.459*(cos(x3)+sin(x1)) + 1.512*(sin(x1)+x1) + 0.2277*(x1+x1) + 1.006*sin(x2),generation budget reached
