benchmark,scenario,noise_ratio,samples_per_client,num_clients,seed,method,exact_recovery,term_precision,term_recall,test_nmse,train_mse,spurious_accepted,exception_recovered,fallback_selected,selected_source,validation_mse,worst_validation_mse,runtime_seconds,communication_bytes,discovered_terms,expression,stop_reason,candidate_bank_target_recall,candidate_bank_contains_all_truth,candidate_bank_size,candidate_bank_nuisance_count,probe_certified,candidate_sets_evaluated,necessity_failures,swap_failures,exception_eligible_diagnostics,selector_structure,panel,balance_profile,nominal_samples_per_client,client_sizes,communication_per_client,frozen_v6_anchor_structure,rcsa_final_structure,exception_term,exception_in_bank,exception_in_anchor,rcsa_attempted,eligible_selector_clients,eligible_selector_support,anchor_role_information_score,augmented_role_information_score,outside_selector_sse_anchor,outside_selector_sse_augmented,augmentation_accepted
fourier_quadratic,complementary,0.1,250,4,20105,rcsa-spent-diagnostic,1.0,1.0,1.0,3.505991706808935e-05,0.03941664638996933,0.0,1.0,0.0,frozen-v6-anchor,0.03538662615351855,0.04373026280035219,2.048181947000046,3040584,cos(x1);sin(x3);x2^2,-0.01993 + 0.7039·x₂² + 0.8999·sin(x₃) + 0.9994·cos(x₁),"RCSA spent-seed diagnostic; anchor=1,x2^2,sin(x3),cos(x1); exception=; in_bank=0; in_anchor=0; attempted=0; eligible=; anchor_role_ic=None; augmented_role_ic=None; outside_anchor_sse=None; outside_augmented_sse=None; accepted=0; final=1,x2^2,sin(x3),cos(x1); wrapper_overhead_unoptimized=1",1.0,1.0,6,3,1.0,63,0,0,0,1;x2^2;sin(x3);cos(x1),G,balanced,250,250;250;250;250,760146.0,1;x2^2;sin(x3);cos(x1),1;x2^2;sin(x3);cos(x1),,0.0,0.0,0.0,,0,,,,,0.0
fourier_quadratic,complementary,0.2,100,4,20101,rcsa-spent-diagnostic,1.0,1.0,1.0,0.00044633136409385235,0.13755522462226907,0.0,1.0,0.0,frozen-v6-anchor,0.10707630126999608,0.13310547205032322,1.9746881820000226,2997814,cos(x1);sin(x3);x2^2,-0.008436 + 0.7046·x₂² + 0.8734·sin(x₃) + 1.058·cos(x₁),"RCSA spent-seed diagnostic; anchor=1,x2^2,sin(x3),cos(x1); exception=; in_bank=0; in_anchor=0; attempted=0; eligible=; anchor_role_ic=None; augmented_role_ic=None; outside_anchor_sse=None; outside_augmented_sse=None; accepted=0; final=1,x2^2,sin(x3),cos(x1); wrapper_overhead_unoptimized=1",1.0,1.0,7,4,0.0,120,0,1,0,1;x2^2;sin(x3);cos(x1),G,balanced,100,100;100;100;100,749453.5,1;x2^2;sin(x3);cos(x1),1;x2^2;sin(x3);cos(x1),,0.0,0.0,0.0,,0,,,,,0.0
fourier_quadratic,complementary,0.2,100,4,20102,rcsa-spent-diagnostic,1.0,1.0,1.0,0.00026709682365434344,0.14857777262150967,0.0,1.0,0.0,frozen-v6-anchor,0.16118533040508728,0.19305248423226165,1.961273540000036,2995677,cos(x1);sin(x3);x2^2,-0.01775 + 0.6968·x₂² + 0.8719·sin(x₃) + 1.007·cos(x₁),"RCSA spent-seed diagnostic; anchor=1,x2^2,sin(x3),cos(x1); exception=; in_bank=0; in_anchor=0; attempted=0; eligible=; anchor_role_ic=None; augmented_role_ic=None; outside_anchor_sse=None; outside_augmented_sse=None; accepted=0; final=1,x2^2,sin(x3),cos(x1); wrapper_overhead_unoptimized=1",1.0,1.0,6,3,1.0,63,0,0,0,1;x2^2;sin(x3);cos(x1),G,balanced,100,100;100;100;100,748919.25,1;x2^2;sin(x3);cos(x1),1;x2^2;sin(x3);cos(x1),,0.0,0.0,0.0,,0,,,,,0.0
fourier_quadratic,complementary,0.2,100,4,20103,rcsa-spent-diagnostic,1.0,1.0,1.0,7.350082469512144e-05,0.14609299345950738,0.0,1.0,0.0,frozen-v6-anchor,0.15511070068295207,0.20526954382251386,1.9980303049999861,3000107,cos(x1);sin(x3);x2^2,0.001072 + 0.7007·x₂² + 0.923·sin(x₃) + 0.9892·cos(x₁),"RCSA spent-seed diagnostic; anchor=1,x2^2,sin(x3),cos(x1); exception=; in_bank=0; in_anchor=0; attempted=0; eligible=; anchor_role_ic=None; augmented_role_ic=None; outside_anchor_sse=None; outside_augmented_sse=None; accepted=0; final=1,x2^2,sin(x3),cos(x1); wrapper_overhead_unoptimized=1",1.0,1.0,7,4,1.0,120,0,0,0,1;x2^2;sin(x3);cos(x1),G,balanced,100,100;100;100;100,750026.75,1;x2^2;sin(x3);cos(x1),1;x2^2;sin(x3);cos(x1),,0.0,0.0,0.0,,0,,,,,0.0
fourier_quadratic,complementary,0.2,100,4,20104,rcsa-spent-diagnostic,1.0,1.0,1.0,0.0002896647100610804,0.14334245999930523,0.0,1.0,0.0,frozen-v6-anchor,0.1795891730381219,0.23501985321245986,1.955185455999981,2994057,cos(x1);sin(x3);x2^2,-0.05099 + 0.7066·x₂² + 0.8754·sin(x₃) + 1.004·cos(x₁),"RCSA spent-seed diagnostic; anchor=1,x2^2,sin(x3),cos(x1); exception=; in_bank=0; in_anchor=0; attempted=0; eligible=; anchor_role_ic=None; augmented_role_ic=None; outside_anchor_sse=None; outside_augmented_sse=None; accepted=0; final=1,x2^2,sin(x3),cos(x1); wrapper_overhead_unoptimized=1",1.0,1.0,6,3,1.0,63,0,0,0,1;x2^2;sin(x3);cos(x1),G,balanced,100,100;100;100;100,748514.25,1;x2^2;sin(x3);cos(x1),1;x2^2;sin(x3);cos(x1),,0.0,0.0,0.0,,0,,,,,0.0
fourier_quadratic,complementary,0.2,100,4,20105,rcsa-spent-diagnostic,1.0,1.0,1.0,0.00016389670750592553,0.14145747100362532,0.0,1.0,0.0,frozen-v6-anchor,0.10242910354465819,0.15274807236019872,1.9825520299999653,2996969,cos(x1);sin(x3);x2^2,-0.003827 + 0.6996·x₂² + 0.9137·sin(x₃) + 0.9611·cos(x₁),"RCSA spent-seed diagnostic; anchor=1,x2^2,sin(x3),cos(x1); exception=; in_bank=0; in_anchor=0; attempted=0; eligible=; anchor_role_ic=None; augmented_role_ic=None; outside_anchor_sse=None; outside_augmented_sse=None; accepted=0; final=1,x2^2,sin(x3),cos(x1); wrapper_overhead_unoptimized=1",1.0,1.0,7,4,1.0,120,0,0,0,1;x2^2;sin(x3);cos(x1),G,balanced,100,100;100;100;100,749242.25,1;x2^2;sin(x3);cos(x1),1;x2^2;sin(x3);cos(x1),,0.0,0.0,0.0,,0,,,,,0.0
fourier_quadratic,complementary,0.2,250,4,20101,rcsa-spent-diagnostic,1.0,1.0,1.0,0.00014983190786710716,0.1514238710969932,0.0,1.0,0.0,frozen-v6-anchor,0.1585928562128794,0.18671458221255124,2.026634481999963,3013989,cos(x1);sin(x3);x2^2,-0.02956 + 0.7054·x₂² + 0.8961·sin(x₃) + 0.9739·cos(x₁),"RCSA spent-seed diagnostic; anchor=1,x2^2,sin(x3),cos(x1); exception=; in_bank=0; in_anchor=0; attempted=0; eligible=; anchor_role_ic=None; augmented_role_ic=None; outside_anchor_sse=None; outside_augmented_sse=None; accepted=0; final=1,x2^2,sin(x3),cos(x1); wrapper_overhead_unoptimized=1",1.0,1.0,7,4,1.0,120,0,0,0,1;x2^2;sin(x3);cos(x1),G,balanced,250,250;250;250;250,753497.25,1;x2^2;sin(x3);cos(x1),1;x2^2;sin(x3);cos(x1),,0.0,0.0,0.0,,0,,,,,0.0
fourier_quadratic,complementary,0.2,250,4,20102,rcsa-spent-diagnostic,1.0,1.0,1.0,0.00027258032091897425,0.14607979694281584,0.0,1.0,0.0,frozen-v6-anchor,0.14924640116381924,0.1741179736976135,2.027729426999997,3009616,cos(x1);sin(x3);x2^2,-0.006146 + 0.7078·x₂² + 0.8979·sin(x₃) + 1.03·cos(x₁),"RCSA spent-seed diagnostic; anchor=1,x2^2,sin(x3),cos(x1); exception=; in_bank=0; in_anchor=0; attempted=0; eligible=; anchor_role_ic=None; augmented_role_ic=None; outside_anchor_sse=None; outside_augmented_sse=None; accepted=0; final=1,x2^2,sin(x3),cos(x1); wrapper_overhead_unoptimized=1",1.0,1.0,6,3,1.0,63,0,0,0,1;x2^2;sin(x3);cos(x1),G,balanced,250,250;250;250;250,752404.0,1;x2^2;sin(x3);cos(x1),1;x2^2;sin(x3);cos(x1),,0.0,0.0,0.0,,0,,,,,0.0
fourier_quadratic,complementary,0.2,250,4,20103,rcsa-spent-diagnostic,1.0,1.0,1.0,0.00017279011754738624,0.12428263838888078,0.0,1.0,0.0,frozen-v6-anchor,0.11991594523612158,0.16977306408208398,2.03442457999995,3008748,cos(x1);sin(x3);x2^2,-0.01253 + 0.7083·x₂² + 0.908·sin(x₃) + 0.9895·cos(x₁),"RCSA spent-seed diagnostic; anchor=1,x2^2,sin(x3),cos(x1); exception=; in_bank=0; in_anchor=0; attempted=0; eligible=; anchor_role_ic=None; augmented_role_ic=None; outside_anchor_sse=None; outside_augmented_sse=None; accepted=0; final=1,x2^2,sin(x3),cos(x1); wrapper_overhead_unoptimized=1",1.0,1.0,6,3,1.0,63,0,0,0,1;x2^2;sin(x3);cos(x1),G,balanced,250,250;250;250;250,752187.0,1;x2^2;sin(x3);cos(x1),1;x2^2;sin(x3);cos(x1),,0.0,0.0,0.0,,0,,,,,0.0
fourier_quadratic,complementary,0.2,250,4,20104,rcsa-spent-diagnostic,1.0,1.0,1.0,0.00024204329418023445,0.13488605260309094,0.0,1.0,0.0,frozen-v6-anchor,0.1398545751239641,0.16098167508981667,2.0250559070000236,3013561,cos(x1);sin(x3);x2^2,-0.04511 + 0.7061·x₂² + 0.8884·sin(x₃) + 1.027·cos(x₁),"RCSA spent-seed diagnostic; anchor=1,x2^2,sin(x3),cos(x1); exception=; in_bank=0; in_anchor=0; attempted=0; eligible=; anchor_role_ic=None; augmented_role_ic=None; outside_anchor_sse=None; outside_augmented_sse=None; accepted=0; final=1,x2^2,sin(x3),cos(x1); wrapper_overhead_unoptimized=1",1.0,1.0,7,4,1.0,120,0,0,0,1;x2^2;sin(x3);cos(x1),G,balanced,250,250;250;250;250,753390.25,1;x2^2;sin(x3);cos(x1),1;x2^2;sin(x3);cos(x1),,0.0,0.0,0.0,,0,,,,,0.0
fourier_quadratic,complementary,0.2,250,4,20105,rcsa-spent-diagnostic,1.0,1.0,1.0,0.00014023966833826088,0.15766658555987728,0.0,1.0,0.0,frozen-v6-anchor,0.1415465046140648,0.17492105120143797,2.026322706999963,3012410,cos(x1);sin(x3);x2^2,-0.03985 + 0.7078·x₂² + 0.8997·sin(x₃) + 0.9988·cos(x₁),"RCSA spent-seed diagnostic; anchor=1,x2^2,sin(x3),cos(x1); exception=; in_bank=0; in_anchor=0; attempted=0; eligible=; anchor_role_ic=None; augmented_role_ic=None; outside_anchor_sse=None; outside_augmented_sse=None; accepted=0; final=1,x2^2,sin(x3),cos(x1); wrapper_overhead_unoptimized=1",1.0,1.0,7,4,0.0,120,0,1,0,1;x2^2;sin(x3);cos(x1),G,balanced,250,250;250;250;250,753102.5,1;x2^2;sin(x3);cos(x1),1;x2^2;sin(x3);cos(x1),,0.0,0.0,0.0,,0,,,,,0.0
fourier_quadratic,spurious,0.1,100,4,20101,rcsa-spent-diagnostic,1.0,1.0,1.0,5.1733802409098924e-05,0.030072678585401455,0.0,1.0,0.0,frozen-v6-anchor,0.02529405875814336,0.04453059220359705,2.108339378999972,3086980,cos(x1);sin(x3);x2^2,-0.001804 + 0.698·x₂² + 0.8959·sin(x₃) + 1.018·cos(x₁),"RCSA spent-seed diagnostic; anchor=1,x2^2,sin(x3),cos(x1); exception=; in_bank=0; in_anchor=0; attempted=0; eligible=; anchor_role_ic=None; augmented_role_ic=None; outside_anchor_sse=None; outside_augmented_sse=None; accepted=0; final=1,x2^2,sin(x3),cos(x1); wrapper_overhead_unoptimized=1",1.0,1.0,6,3,1.0,63,0,0,0,1;x2^2;sin(x3);cos(x1),G,balanced,100,100;100;100;100,771745.0,1;x2^2;sin(x3);cos(x1),1;x2^2;sin(x3);cos(x1),,0.0,0.0,0.0,,0,,,,,0.0
fourier_quadratic,spurious,0.1,100,4,20102,rcsa-spent-diagnostic,1.0,1.0,1.0,7.04112267235203e-05,0.030636898664621617,0.0,1.0,0.0,frozen-v6-anchor,0.03349284768604737,0.044216926711443706,2.0238333259999877,3027298,cos(x1);sin(x3);x2^2,-0.01095 + 0.6992·x₂² + 0.8875·sin(x₃) + 1.014·cos(x₁),"RCSA spent-seed diagnostic; anchor=1,x2^2,sin(x3),cos(x1); exception=; in_bank=0; in_anchor=0; attempted=0; eligible=; anchor_role_ic=None; augmented_role_ic=None; outside_anchor_sse=None; outside_augmented_sse=None; accepted=0; final=1,x2^2,sin(x3),cos(x1); wrapper_overhead_unoptimized=1",1.0,1.0,6,3,1.0,63,0,0,0,1;x2^2;sin(x3);cos(x1),G,balanced,100,100;100;100;100,756824.5,1;x2^2;sin(x3);cos(x1),1;x2^2;sin(x3);cos(x1),,0.0,0.0,0.0,,0,,,,,0.0
fourier_quadratic,spurious,0.1,100,4,20103,rcsa-spent-diagnostic,1.0,1.0,1.0,3.3687307113787815e-05,0.03658166893725984,0.0,1.0,0.0,frozen-v6-anchor,0.04244806119399343,0.06867515819549226,2.2028384860000187,3148589,cos(x1);sin(x3);x2^2,-0.01003 + 0.7034·x₂² + 0.8926·sin(x₃) + 1.01·cos(x₁),"RCSA spent-seed diagnostic; anchor=1,x2^2,sin(x3),cos(x1); exception=; in_bank=0; in_anchor=0; attempted=0; eligible=; anchor_role_ic=None; augmented_role_ic=None; outside_anchor_sse=None; outside_augmented_sse=None; accepted=0; final=1,x2^2,sin(x3),cos(x1); wrapper_overhead_unoptimized=1",1.0,1.0,7,4,1.0,120,0,0,0,1;x2^2;sin(x3);cos(x1),G,balanced,100,100;100;100;100,787147.25,1;x2^2;sin(x3);cos(x1),1;x2^2;sin(x3);cos(x1),,0.0,0.0,0.0,,0,,,,,0.0
fourier_quadratic,spurious,0.1,100,4,20104,rcsa-spent-diagnostic,1.0,1.0,1.0,0.00019657097028672995,0.03507046661294318,0.0,1.0,0.0,frozen-v6-anchor,0.027752634315466908,0.037016005815794985,2.1231546500000036,3090113,cos(x1);sin(x3);x2^2,-0.01846 + 0.6969·x₂² + 0.9014·sin(x₃) + 1.023·cos(x₁),"RCSA spent-seed diagnostic; anchor=1,x2^2,sin(x3),cos(x1); exception=; in_bank=0; in_anchor=0; attempted=0; eligible=; anchor_role_ic=None; augmented_role_ic=None; outside_anchor_sse=None; outside_augmented_sse=None; accepted=0; final=1,x2^2,sin(x3),cos(x1); wrapper_overhead_unoptimized=1",1.0,1.0,7,4,1.0,120,0,0,0,1;x2^2;sin(x3);cos(x1),G,balanced,100,100;100;100;100,772528.25,1;x2^2;sin(x3);cos(x1),1;x2^2;sin(x3);cos(x1),,0.0,0.0,0.0,,0,,,,,0.0
fourier_quadratic,spurious,0.1,100,4,20105,rcsa-spent-diagnostic,1.0,1.0,1.0,0.00020125924119176214,0.03276854627191738,0.0,1.0,0.0,frozen-v6-anchor,0.04242202474920565,0.051490436186207945,2.1171602000000007,3086664,cos(x1);sin(x3);x2^2,-0.03645 + 0.7104·x₂² + 0.9081·sin(x₃) + 1.012·cos(x₁),"RCSA spent-seed diagnostic; anchor=1,x2^2,sin(x3),cos(x1); exception=; in_bank=0; in_anchor=0; attempted=0; eligible=; anchor_role_ic=None; augmented_role_ic=None; outside_anchor_sse=None; outside_augmented_sse=None; accepted=0; final=1,x2^2,sin(x3),cos(x1); wrapper_overhead_unoptimized=1",1.0,1.0,6,3,1.0,63,0,0,0,1;x2^2;sin(x3);cos(x1),G,balanced,100,100;100;100;100,771666.0,1;x2^2;sin(x3);cos(x1),1;x2^2;sin(x3);cos(x1),,0.0,0.0,0.0,,0,,,,,0.0
fourier_quadratic,spurious,0.1,250,4,20101,rcsa-spent-diagnostic,1.0,1.0,1.0,9.176384959755471e-05,0.03454308091533595,0.0,1.0,0.0,frozen-v6-anchor,0.036474635377909924,0.05200345176715289,2.1161268369999675,3070389,cos(x1);sin(x3);x2^2,-0.003278 + 0.6984·x₂² + 0.9079·sin(x₃) + 0.974·cos(x₁),"RCSA spent-seed diagnostic; anchor=1,x2^2,sin(x3),cos(x1); exception=; in_bank=0; in_anchor=0; attempted=0; eligible=; anchor_role_ic=None; augmented_role_ic=None; outside_anchor_sse=None; outside_augmented_sse=None; accepted=0; final=1,x2^2,sin(x3),cos(x1); wrapper_overhead_unoptimized=1",1.0,1.0,6,3,1.0,63,0,0,0,1;x2^2;sin(x3);cos(x1),G,balanced,250,250;250;250;250,767597.25,1;x2^2;sin(x3);cos(x1),1;x2^2;sin(x3);cos(x1),,0.0,0.0,0.0,,0,,,,,0.0
fourier_quadratic,spurious,0.1,250,4,20102,rcsa-spent-diagnostic,1.0,1.0,1.0,0.0001176368154052681,0.040333402867078934,0.0,1.0,0.0,frozen-v6-anchor,0.041640173399710115,0.049709928619104116,2.0706656420000513,3041491,cos(x1);sin(x3);x2^2,0.00129 + 0.7042·x₂² + 0.898·sin(x₃) + 0.977·cos(x₁),"RCSA spent-seed diagnostic; anchor=1,x2^2,sin(x3),cos(x1); exception=; in_bank=0; in_anchor=0; attempted=0; eligible=; anchor_role_ic=None; augmented_role_ic=None; outside_anchor_sse=None; outside_augmented_sse=None; accepted=0; final=1,x2^2,sin(x3),cos(x1); wrapper_overhead_unoptimized=1",1.0,1.0,6,3,1.0,63,0,0,0,1;x2^2;sin(x3);cos(x1),G,balanced,250,250;250;250;250,760372.75,1;x2^2;sin(x3);cos(x1),1;x2^2;sin(x3);cos(x1),,0.0,0.0,0.0,,0,,,,,0.0
fourier_quadratic,spurious,0.1,250,4,20103,rcsa-spent-diagnostic,1.0,1.0,1.0,1.709754011335251e-05,0.02933155238459645,0.0,1.0,0.0,frozen-v6-anchor,0.03294909122774099,0.04145714154571265,2.1835169259999816,3101700,cos(x1);sin(x3);x2^2,0.002929 + 0.7004·x₂² + 0.8892·sin(x₃) + 1.002·cos(x₁),"RCSA spent-seed diagnostic; anchor=1,x2^2,sin(x3),cos(x1); exception=; in_bank=0; in_anchor=0; attempted=0; eligible=; anchor_role_ic=None; augmented_role_ic=None; outside_anchor_sse=None; outside_augmented_sse=None; accepted=0; final=1,x2^2,sin(x3),cos(x1); wrapper_overhead_unoptimized=1",1.0,1.0,7,4,1.0,120,0,0,0,1;x2^2;sin(x3);cos(x1),G,balanced,250,250;250;250;250,775425.0,1;x2^2;sin(x3);cos(x1),1;x2^2;sin(x3);cos(x1),,0.0,0.0,0.0,,0,,,,,0.0
fourier_quadratic,spurious,0.1,250,4,20104,rcsa-spent-diagnostic,1.0,1.0,1.0,4.671765075445483e-05,0.03179305348875662,0.0,1.0,0.0,frozen-v6-anchor,0.029798922540605857,0.042549640928386354,2.0812830680000047,3044087,cos(x1);sin(x3);x2^2,-0.0178 + 0.7034·x₂² + 0.8964·sin(x₃) + 1.015·cos(x₁),"RCSA spent-seed diagnostic; anchor=1,x2^2,sin(x3),cos(x1); exception=; in_bank=0; in_anchor=0; attempted=0; eligible=; anchor_role_ic=None; augmented_role_ic=None; outside_anchor_sse=None; outside_augmented_sse=None; accepted=0; final=1,x2^2,sin(x3),cos(x1); wrapper_overhead_unoptimized=1",1.0,1.0,7,4,1.0,120,0,0,0,1;x2^2;sin(x3);cos(x1),G,balanced,250,250;250;250;250,761021.75,1;x2^2;sin(x3);cos(x1),1;x2^2;sin(x3);cos(x1),,0.0,0.0,0.0,,0,,,,,0.0
fourier_quadratic,spurious,0.1,250,4,20105,rcsa-spent-diagnostic,1.0,1.0,1.0,0.00011800571132637782,0.03838587368146748,0.0,1.0,0.0,frozen-v6-anchor,0.043020863878862156,0.056727219906969446,2.065159859000005,3044068,cos(x1);sin(x3);x2^2,-0.008375 + 0.7048·x₂² + 0.9045·sin(x₃) + 0.9714·cos(x₁),"RCSA spent-seed diagnostic; anchor=1,x2^2,sin(x3),cos(x1); exception=; in_bank=0; in_anchor=0; attempted=0; eligible=; anchor_role_ic=None; augmented_role_ic=None; outside_anchor_sse=None; outside_augmented_sse=None; accepted=0; final=1,x2^2,sin(x3),cos(x1); wrapper_overhead_unoptimized=1",1.0,1.0,7,4,1.0,120,0,0,0,1;x2^2;sin(x3);cos(x1),G,balanced,250,250;250;250;250,761017.0,1;x2^2;sin(x3);cos(x1),1;x2^2;sin(x3);cos(x1),,0.0,0.0,0.0,,0,,,,,0.0
fourier_quadratic,spurious,0.2,100,4,20101,rcsa-spent-diagnostic,1.0,1.0,1.0,0.00020693521002388638,0.12029071434160586,0.0,1.0,0.0,frozen-v6-anchor,0.1011762350325616,0.1781223688144782,2.010161068000002,3024551,cos(x1);sin(x3);x2^2,-0.003607 + 0.696·x₂² + 0.8919·sin(x₃) + 1.036·cos(x₁),"RCSA spent-seed diagnostic; anchor=1,x2^2,sin(x3),cos(x1); exception=; in_bank=0; in_anchor=0; attempted=0; eligible=; anchor_role_ic=None; augmented_role_ic=None; outside_anchor_sse=None; outside_augmented_sse=None; accepted=0; final=1,x2^2,sin(x3),cos(x1); wrapper_overhead_unoptimized=1",1.0,1.0,6,3,1.0,63,0,0,0,1;x2^2;sin(x3);cos(x1),G,balanced,100,100;100;100;100,756137.75,1;x2^2;sin(x3);cos(x1),1;x2^2;sin(x3);cos(x1),,0.0,0.0,0.0,,0,,,,,0.0
fourier_quadratic,spurious,0.2,100,4,20102,rcsa-spent-diagnostic,1.0,1.0,1.0,0.0002816449071184723,0.12254759465848648,0.0,1.0,0.0,frozen-v6-anchor,0.1339713907443804,0.17686770684590697,1.9723436140000103,2994599,cos(x1);sin(x3);x2^2,-0.02189 + 0.6985·x₂² + 0.875·sin(x₃) + 1.029·cos(x₁),"RCSA spent-seed diagnostic; anchor=1,x2^2,sin(x3),cos(x1); exception=; in_bank=0; in_anchor=0; attempted=0; eligible=; anchor_role_ic=None; augmented_role_ic=None; outside_anchor_sse=None; outside_augmented_sse=None; accepted=0; final=1,x2^2,sin(x3),cos(x1); wrapper_overhead_unoptimized=1",1.0,1.0,6,3,1.0,63,0,0,0,1;x2^2;sin(x3);cos(x1),G,balanced,100,100;100;100;100,748649.75,1;x2^2;sin(x3);cos(x1),1;x2^2;sin(x3);cos(x1),,0.0,0.0,0.0,,0,,,,,0.0
fourier_quadratic,spurious,0.2,100,4,20103,rcsa-spent-diagnostic,1.0,1.0,1.0,0.00013474922868947012,0.14632667574903932,0.0,1.0,0.0,frozen-v6-anchor,0.169792244775892,0.27470063278202017,1.9850379619999785,2998090,cos(x1);sin(x3);x2^2,-0.02006 + 0.7067·x₂² + 0.8851·sin(x₃) + 1.02·cos(x₁),"RCSA spent-seed diagnostic; anchor=1,x2^2,sin(x3),cos(x1); exception=; in_bank=0; in_anchor=0; attempted=0; eligible=; anchor_role_ic=None; augmented_role_ic=None; outside_anchor_sse=None; outside_augmented_sse=None; accepted=0; final=1,x2^2,sin(x3),cos(x1); wrapper_overhead_unoptimized=1",1.0,1.0,7,4,1.0,120,0,0,0,1;x2^2;sin(x3);cos(x1),G,balanced,100,100;100;100;100,749522.5,1;x2^2;sin(x3);cos(x1),1;x2^2;sin(x3);cos(x1),,0.0,0.0,0.0,,0,,,,,0.0
fourier_quadratic,spurious,0.2,100,4,20104,rcsa-spent-diagnostic,1.0,1.0,1.0,0.0007862838819399625,0.1402818664517727,0.0,1.0,0.0,frozen-v6-anchor,0.11101053726172398,0.14806402326287865,1.9838672430000202,2999051,cos(x1);sin(x3);x2^2,-0.03692 + 0.6937·x₂² + 0.9028·sin(x₃) + 1.046·cos(x₁),"RCSA spent-seed diagnostic; anchor=1,x2^2,sin(x3),cos(x1); exception=; in_bank=0; in_anchor=0; attempted=0; eligible=; anchor_role_ic=None; augmented_role_ic=None; outside_anchor_sse=None; outside_augmented_sse=None; accepted=0; final=1,x2^2,sin(x3),cos(x1); wrapper_overhead_unoptimized=1",1.0,1.0,7,4,1.0,120,0,0,0,1;x2^2;sin(x3);cos(x1),G,balanced,100,100;100;100;100,749762.75,1;x2^2;sin(x3);cos(x1),1;x2^2;sin(x3);cos(x1),,0.0,0.0,0.0,,0,,,,,0.0
fourier_quadratic,spurious,0.2,100,4,20105,rcsa-spent-diagnostic,1.0,1.0,1.0,0.0008050369656002128,0.1310741850876695,0.0,1.0,0.0,frozen-v6-anchor,0.16968809899679857,0.20596174474490853,1.996503672000017,2998757,cos(x1);sin(x3);x2^2,-0.07289 + 0.7208·x₂² + 0.9162·sin(x₃) + 1.023·cos(x₁),"RCSA spent-seed diagnostic; anchor=1,x2^2,sin(x3),cos(x1); exception=; in_bank=0; in_anchor=0; attempted=0; eligible=; anchor_role_ic=None; augmented_role_ic=None; outside_anchor_sse=None; outside_augmented_sse=None; accepted=0; final=1,x2^2,sin(x3),cos(x1); wrapper_overhead_unoptimized=1",1.0,1.0,7,4,1.0,120,0,0,0,1;x2^2;sin(x3);cos(x1),G,balanced,100,100;100;100;100,749689.25,1;x2^2;sin(x3);cos(x1),1;x2^2;sin(x3);cos(x1),,0.0,0.0,0.0,,0,,,,,0.0
fourier_quadratic,spurious,0.2,250,4,20101,rcsa-spent-diagnostic,1.0,1.0,1.0,0.00036705539819343046,0.13817232366134377,0.0,1.0,0.0,frozen-v6-anchor,0.1458985415116151,0.2080138070686177,2.048931863000007,3008481,cos(x1);sin(x3);x2^2,-0.006555 + 0.6968·x₂² + 0.9158·sin(x₃) + 0.9481·cos(x₁),"RCSA spent-seed diagnostic; anchor=1,x2^2,sin(x3),cos(x1); exception=; in_bank=0; in_anchor=0; attempted=0; eligible=; anchor_role_ic=None; augmented_role_ic=None; outside_anchor_sse=None; outside_augmented_sse=None; accepted=0; final=1,x2^2,sin(x3),cos(x1); wrapper_overhead_unoptimized=1",1.0,1.0,6,3,1.0,63,0,0,0,1;x2^2;sin(x3);cos(x1),G,balanced,250,250;250;250;250,752120.25,1;x2^2;sin(x3);cos(x1),1;x2^2;sin(x3);cos(x1),,0.0,0.0,0.0,,0,,,,,0.0
fourier_quadratic,spurious,0.2,250,4,20102,rcsa-spent-diagnostic,1.0,1.0,1.0,0.00047054726133030666,0.16133361146831574,0.0,1.0,0.0,frozen-v6-anchor,0.16656069359880954,0.1988397144763381,2.044473986000014,3012862,cos(x1);sin(x3);x2^2,0.002581 + 0.7084·x₂² + 0.8959·sin(x₃) + 0.9539·cos(x₁),"RCSA spent-seed diagnostic; anchor=1,x2^2,sin(x3),cos(x1); exception=; in_bank=0; in_anchor=0; attempted=0; eligible=; anchor_role_ic=None; augmented_role_ic=None; outside_anchor_sse=None; outside_augmented_sse=None; accepted=0; final=1,x2^2,sin(x3),cos(x1); wrapper_overhead_unoptimized=1",1.0,1.0,7,4,1.0,120,0,0,0,1;x2^2;sin(x3);cos(x1),G,balanced,250,250;250;250;250,753215.5,1;x2^2;sin(x3);cos(x1),1;x2^2;sin(x3);cos(x1),,0.0,0.0,0.0,,0,,,,,0.0
fourier_quadratic,spurious,0.2,250,4,20103,rcsa-spent-diagnostic,1.0,1.0,1.0,6.839016036555416e-05,0.11732620953838581,0.0,1.0,0.0,frozen-v6-anchor,0.13179636491100294,0.1658285661829566,2.0506936410000094,3009836,cos(x1);sin(x3);x2^2,0.005857 + 0.7007·x₂² + 0.8783·sin(x₃) + 1.003·cos(x₁),"RCSA spent-seed diagnostic; anchor=1,x2^2,sin(x3),cos(x1); exception=; in_bank=0; in_anchor=0; attempted=0; eligible=; anchor_role_ic=None; augmented_role_ic=None; outside_anchor_sse=None; outside_augmented_sse=None; accepted=0; final=1,x2^2,sin(x3),cos(x1); wrapper_overhead_unoptimized=1",1.0,1.0,7,4,1.0,120,0,0,0,1;x2^2;sin(x3);cos(x1),G,balanced,250,250;250;250;250,752459.0,1;x2^2;sin(x3);cos(x1),1;x2^2;sin(x3);cos(x1),,0.0,0.0,0.0,,0,,,,,0.0
